title,link
Oracle.Hospitality.OPERA5.CVE-2023-21932.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/56265
ServiceNow.jvar_page_title.Jelly.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/56273
WordPress.PHP.Everywhere.Preview.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/56269
WordPress.PHP.Everywhere.shortcode.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/56268
D-Link.DIR-822.upload_firmware.cgi.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/56207
Toshiba.Multi.Function.Printers.Multiple.Vulnerabilities,https://www.fortiguard.com/encyclopedia/ips/56143
GeoServer.OGC.Eval.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/56197
TOTOLINK.CP450.setLanguageCfg.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/56194
Tenda.AC18.SetRemoteWebCfg.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/56155
Ivanti.EPM.Core.Server.CVE-2024-29824.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/56195
Zyxel.NAS326.register_main.OS.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/56193
Jeecgboot.JimuReport.queryFieldBySql.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/56153
MiniDVBLinux.command.Parameter.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/56137
Cassia.IoT.Gateways.bypass.config.queueUrl.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/56102
Zyxel.NAS.simZysh.setCookie.Code.Injection,https://www.fortiguard.com/encyclopedia/ips/56113
nuxt.test-component-wrapper.Code.Injection,https://www.fortiguard.com/encyclopedia/ips/56145
Adobe.Commerce.estimate-shipping-methods.XXE,https://www.fortiguard.com/encyclopedia/ips/56136
Progress.WhatsUp.Gold.GetFileWithoutZip.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/56135
Sharp.Multi.Function.Printers.Multiple.Vulnerabilities,https://www.fortiguard.com/encyclopedia/ips/56125
TOTOLINK.A3700R.SetWiFiGuestCfg.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/56089
TOTOLINK.A3700R.setWiFiBasicCfg.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/56091
TOTOLINK.A3700R.setWiFiEasyCfg.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/56090
Fortra.FileCatalyst.Workflow.pdf_servlet.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/56097
Frangoteam.FUXA.runscript.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/56098
PowerJob.job.save.processorInfo.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54649
Progress.MOVEit.Transfer.SFTP.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/56101
TELSAT.marKoni.FM.Transmitter.Password.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/56100
Uniview.ISC.2500-S.VM.php.setNatConfig.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/56087
Weaver.E-Office.mobile_upload_save.Arbitrary.File.Upload,https://www.fortiguard.com/encyclopedia/ips/56104
Weaver.E-Office.uploadify.Arbitrary.File.Upload,https://www.fortiguard.com/encyclopedia/ips/56103
Ruijie.RG-UAC.get_ip_addrs_details.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/56079
Apache.HugeGraph.Gremlin.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/56078
Coship.Devices.apply.cgi.Authetication.Bypass,https://www.fortiguard.com/encyclopedia/ips/56059
Coship.WM3300.wl_security_2G.asp.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/56058
TOTOLINK.A3700R.cstecgi.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/56061
TOTOLINK.A3700R.setIpPortFilterRules.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/56063
TOTOLINK.A6000R.vif_enable.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/56077
ProLink.PRC2402M.Set_TR069.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/56034
TOTOLINK.A3700R.setWizardCfg.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/56050
Tenda.O3V2.SetStp.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/56051
Thecus.4800Eco.Setmain.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/56015
Rejetto.HFS.CVE-2024-23692.Server-Side.Template.Injection,https://www.fortiguard.com/encyclopedia/ips/56049
Elber.Multiple.Devices.json_data.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/56025
Progress.Telerik.Report.Server.Register.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/56035
Progress.Telerik.Report.Server.Report.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/56038
Tongda.Office.Anywhere.seal_manage.delete_seal.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/56043
Tongda.Office.Anywhere.staff_reinstatement.delete.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/56039
Aquatronica.Control.System.tcp.php.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/56008
D-Link.DAR-7000.mailrecvview.php.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/56001
MS.Windows.CVE-2024-30080.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/55937
TendaW.20E.formIPMacBindModify.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55995
changedetection.io.notification_body.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/56007
WordPress.Hash.Form.Plugin.Arbitrary.File.Upload,https://www.fortiguard.com/encyclopedia/ips/55998
Lantronix.PremierWave2050.FsBrowseClean.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55991
Lantronix.PremierWave2050.FsUnmount.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55990
Lantronix.PremierWave2050.SslGenerateCSR.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55989
Optilink.OP-XT71000N.Diag_tracert_admin.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55983
Justice.AV.Solutions.Viewer.fffmpeg.Backdoor,https://www.fortiguard.com/encyclopedia/ips/55981
Crestron.Devices.PARSERtoCHAR.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55578
Dell.OpenManage.Server.Administrator.Arbitrary.File.Read,https://www.fortiguard.com/encyclopedia/ips/55977
Google.Chrome.DevTools.Runtime.evaluate.Sandbox.Bypass,https://www.fortiguard.com/encyclopedia/ips/55972
NVS365.netchkCfg.address.Parameter.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55950
TOTOLINK.Devices.cstecgi.setIpPortFilterRules.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55955
ZBT.WE1626.Network.Diagnosis.test_wget.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/55947
Zyxel.NAS.SetTimeMachineStatus.Target_share.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55190
Adobe.Acrobat.CVE-2019-8048.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55970
PHP.Filters.Chain.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/55964
Adobe.Acrobat.CVE-2019-8016.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/55954
Adobe.Acrobat.CoolType.AFDKO.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/55946
FortiSIEM.API.element.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55953
Byzoro.Smart.S80.webmailattach.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55929
Agentejo.Cockpit.registerCriteriaFunction.Code.Injection,https://www.fortiguard.com/encyclopedia/ips/55767
ArticleCMS.Upload.Image.Arbitrary.File.Upload,https://www.fortiguard.com/encyclopedia/ips/55733
D-Link.DIR-822.LoginPassword.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/55903
D-Link.DIR-846.SetAutoUpgradeInfo.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55812
D-Link.DSR-250.DSR-1000.UPnP.Service.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55830
FreeRDP.CVE-2024-32459.Out-of-Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/55928
Freelancy.API.Files.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/55781
IO-DATA.WFS-SR03.Pro_stor_canceltrans.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55911
TOTOLINK.Devices.cstecgi.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55925
TOTOLINK.EX1800T.apcliEncrypType.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55902
TOTOLINK.LR350.cstecgi.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55927
Tenda.Devices.fromNatlimit.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55921
Viessmann.Vitogate.300.Hardcoded.Credentials.Access,https://www.fortiguard.com/encyclopedia/ips/55875
WordPress.Business.Directory.class-search.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55926
WordPress.Hotel.Booking.Plugin.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/55803
WordPress.Stop.Spammers.Plugin.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/55809
WWBN.AVideo.SystemRootPath.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/55918
Cacti.cmd_realtime.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55907
Lantronix.PremierWave.2050.SslGenerate.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55468
D-Link.DAR-7000.webmailattach.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55869
Oria.Gridx.test_grid_filter.query.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/55893
WAYOS.FBM-291W.Upgrade_filter.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55866
Zabbix.Server.Audit.Log.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55901
Rust.Standard.Library.BatBadBut.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/55882
TP-Link.WR-886N.check_reg_verify_code.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55838
TP-Link.WR-886N.check_reset_pwd_verify_code.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55842
TP-Link.WR-886N.cloud_device.info.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55846
TP-Link.WR-886N.get_reg_verify_code.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55847
TP-Link.WR-886N.get_reset_pwd_veirfy_code.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55848
TP-Link.WR-886N.modify_account_pwd.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55851
TP-Link.WR-886N.reset_cloud_pwd.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55853
TP-Link.WR-886N.router_post.login.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55849
TP-Link.WR-886N.router_post.register.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55850
TP-Link.WR-886N.upgrade_info.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55856
Tenda.Devices.setSambaCfg.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55857
Ubiquiti.EdgeRouter.X.OSPF.Handler.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55855
CyberPower.PowerPanel.Enterprise.MCUDBHelper.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55861
Ampache.get_info.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55785
Byzoro.Smart.Management.importexport.php.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/55829
Byzoro.Smart.userattestation.php.Arbitrary.File.Upload,https://www.fortiguard.com/encyclopedia/ips/55802
Eveo.URVE.Web.Manager.vpro.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55757
Linksys.E1700.NTP.setDateTime.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55799
Linksys.RE7000.AccessControlList.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55828
MS.SharePoint.Server.CVE-2024-30044.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/55760
Nagios.IM.Void.Token.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/55787
Positron.TRA7005.Password.Management.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/55834
TOTOLINK.A7100RU.cstecgi.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55806
USVN.Timeline.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/55814
WAYOS.FBM-291W.Upgrade_filter.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55798
Nortek.Linear.eMerge.CVE-2019-7268.Arbitrary.File.Upload,https://www.fortiguard.com/encyclopedia/ips/55743
Nortek.Linear.eMerge.saveS2ConfVals.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55745
Optergy.Device.Console.Backdoor.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/55748
Axigen.Mail.Server.serverName_input.XSS,https://www.fortiguard.com/encyclopedia/ips/55796
CyberArk.Enterprise.Password.Vault.XXE,https://www.fortiguard.com/encyclopedia/ips/55734
Dell.OpenManage.Server.Administrator.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/55699
Delta.Electronics.DIAEnergie.RecalculateHDMWYC.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55782
Joomla!.CMS.com_users.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55769
WordPress.Membership.For.WooCommerce.Arbitrary.File.Upload,https://www.fortiguard.com/encyclopedia/ips/55788
Zen.Cart.IT-Recht.Kanzlei.rechtstext_language.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55775
Amino.Communications.STB.EntoneWebEngine.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55711
D-Link.DIR-822.HNAP1.ChgSambaUserSettings.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55716
Damstra.Smart.Asset.originator.Parameter.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55720
Delta.Electronics.DIAEnergie.RecalculateScript.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55780
Edgecore.ECS2020.EXCU_SHELL.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55722
FLIR.AX8.Res_php.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55719
NETGEAR.WNR2000v4.SOAP.UserAgent.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55724
Tenda.AX3.SetNetControlList.list.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55701
Western.Digital.My.Cloud.Devices.reg_device.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55714
Xinuos.Openserver.printbook.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55708
ASUS.Devices.blocking.asp.Parameters.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55538
Agentejo.Cockpit.Controller.auth.php.Multiple.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55762
Cisco.Firepower.Mgmt.Center.Configuration.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55759
Compal.CH7465LG.Ping.Traceroute.URL.Settings.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/55686
D-Link.Central.WiFi.Manager.PayAction.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55700
D-Link.DIR-605L.FormSetACLFilter.CurTime.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55426
D-Link.DIR-605L.FormSetEmail.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55342
D-Link.DIR-605L.formWPS.Webpage.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55432
D-Link.DIR-816L.formSetRoute.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55428
D-Link.DIR-846.SetMasterWLanSettings.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55698
D-Link.DIR-846.SetNetworkTomographySettings.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55694
D-Link.DIR-846.SetWizardConfig.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55697
D-Link.DIR-859.soap.cgi.service.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55690
Gambio.Parcelshopfinder.Search.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/55766
LBT.T300-T310.ApCliEncrypType.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55203
Netis.Devices.Netcore_set.Tools_ip_url.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55189
Netis.N3Mv2.NtpServIP.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55180
Netis.N3Mv2.Pin_host.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55182
Netis.WF2780.Wps_ap_ssid5g.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55176
Ruckus.Unleashed.Cmdstat.UploadFile.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55447
eQ-3.HomeMatic.verifysid.cgi.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/55644
eQ-3.Homematic.Exec_cgi.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/55539
Ambarella.Oryx.RTSP.Server.username.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55738
Progress.OpenEdge.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/55736
CWP.API.add_server.Arbitrary.File.Write,https://www.fortiguard.com/encyclopedia/ips/55670
Cisco.Enterprise.NFVIS.TACACS.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/55684
Compal.CH7465LG.Setter.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55550
Crestron.Devices.Return_cgi.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/55582
D-Link.DIR-823G.HNAP1.Captcha.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55680
D-Link.DIR-823G.HNAP1.PrivateLogin.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55682
Discord.Probot.Unrestricted.File.Upload,https://www.fortiguard.com/encyclopedia/ips/55333
Emerson.Dixell.XWEB-500.Arbitrary.File.Write,https://www.fortiguard.com/encyclopedia/ips/55639
Emerson.XWEB.300D.EVO.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/55647
Google.Chrome.Portals.CVE-2021-37973.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/55643
H3C.GR-1200W.WanModeSetMultiWan.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54902
H3C.Magic.Devices.Ajaxmsg.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54898
H3C.Magic.Devices.Delstlist.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54890
H3C.Magic.R200.Doping.HOST.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54899
H3C.Magic.R200.Doping.INTF.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54900
H3C.Magic.R200.EdittriggerList.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54878
H3C.Magic.R200.dotrace.INTF.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54882
H3C.Magic.R200.ihomers.app.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54889
H3C.Magic.R200.ipqos_lanip_editlist.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54888
LightCMS.Admin.NEditorController.Arbitrary.File.Access,https://www.fortiguard.com/encyclopedia/ips/55414
Nokia.I-240W-Q.Fsetup_Form.Stack.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55581
Pandora.FMS.File.Manager.Arbitrary.File.Upload,https://www.fortiguard.com/encyclopedia/ips/55668
Piwigo.cat_move.selection.parent.Parameter.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55216
Symantec.Messaging.Gateway.Keyview.WordPerfect.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55713
TOTOLINK.A3002RU.ftpUser.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55592
TOTOLINK.A3002RU.sambaUser.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55590
TOTOLINK.Devices.setTelnetCfg.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/55117
Tenda.Devices.SetStaticRouteCfg.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54871
Tenda.Devices.formSetMacFilterCfg.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55006
Tenda.Devices.fromAdvSetMacMtuWan.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54875
Tenda.Devices.fromSetIpMacBind.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54873
TerraMaster.NAS.app_start_stop.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55683
Tripp.Lite.PDUMH15AT.Forms.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/55575
Western.Digital.My.Cloud.NAS.jqueryFileTree.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55674
WordPress.ValvePress.Automatic.csv.php.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55710
CrushFTP.VFS.Bypass.CVE-2024-4040.SSTI,https://www.fortiguard.com/encyclopedia/ips/55693
OpenSIS.Multiple.Modules.Subdirectory.Endpoint.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55654
OpenSIS.Multiple.PHP.Endpoints.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55652
OpenSIS.index.php.Handling.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/55655
Torrentpier.Search.bb_t.Cookie.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/55659
Django.Password.Reset.Unicode.Security.Bypass,https://www.fortiguard.com/encyclopedia/ips/55640
DrayTek.Vigor2960.mainfunction.formpassword.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55551
Ipack.Scada.Automation.login_check.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55637
NETGEAR.AC1200.R6220.URL.Null.Byte.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/55613
Tenda.Devices.setDebugCfg.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55458
Tenda.G0.Devices.setDebugCfg.enable.Param.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55446
Tenda.W20E.Devices.delDhcpRules.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55462
Tenda.W20E.Devices.delIpMacBind.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55459
Altova.MobileTogether.workflowmanagement.XXE,https://www.fortiguard.com/encyclopedia/ips/55601
D-Link.DIR-816.form2userconfig.cgi.username.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55636
DeDeCMS.login.php.userid.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/55576
EPrints.cal.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55443
Gotenberg.File.Upload.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/55620
IP-COM.M50.formSetUSBPartition.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55402
IP-COM.M50.setFixTools.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55399
Mercury.Devices.pptp_server.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55577
MotoCMS.Store.Template.Server-Side.Template.Injection,https://www.fortiguard.com/encyclopedia/ips/54911
Nuance.Winscribe.Dictation.Login.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55603
Projectsend.import-orphans.Files.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/55572
Python.rpc.py.Pickle.Deseralization.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/55573
Qualcomm.Atheros.lbd.service.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55632
Sitecore.Experience.TemplateParser.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/54880
TOTOLINK.EX200.downloadFlile.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55584
Tenda.AC10U.Devices.SetSysTimeCfg.timeZone.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55565
